method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
Consensus,8,8,52,LGBM,0.9626788699006885,0.8056160855947428,0.8617744771091548,0.8111293616568181,0.8547581574003523,0.0038441055857062873,0.13822552289084516,1.2523572000000058,0.0030370968517249766
Consensus,8,8,52,KNN,0.7574002936357406,0.7313681223392514,0.6933186063362108,0.592916069185123,0.5739159442279455,0.024567220407552284,0.3066813936637892,0.14415849999932107,0.08107355451694952
Consensus,8,8,52,MLP,0.9630922672717009,0.7979794317643419,0.8447385052605922,0.8051670731143371,0.84523700989558,0.004216499877747292,0.1552614947394078,26.668521399999918,0.0009743129157144944
Consensus,8,8,62,DT,0.9622050423491958,0.8080735973858131,0.8620496306550475,0.8130574933965267,0.8477371005481793,0.0038894326408445193,0.1379503693449524,0.05268049999995128,5.32775819139845e-05
Consensus,8,8,62,RF,0.9700197634158434,0.809609365700642,0.8538581468266594,0.8168412698647751,0.8480579317527553,0.003132552930740425,0.1461418531733405,1.2088850000000093,0.002735284495676438
Consensus,8,8,62,XGB,0.9617476957560159,0.8072889312242211,0.8617728124146374,0.8124643609061086,0.8530891885482215,0.003935905189594535,0.13822718758536245,1.8061309999993682,0.0010319212814492893
Consensus,8,8,62,LGBM,0.9614894940757822,0.8083994738549523,0.8614379132655203,0.8127550661687343,0.8528899834425638,0.003962825010021405,0.13856208673447962,1.2500890999999683,0.002963569803038373
Consensus,8,8,62,KNN,0.7649952685915511,0.7299119880577203,0.6962438351717422,0.597814988703331,0.5741849578655018,0.023801421904290722,0.30375616482825774,0.1447284000005311,0.08174932036648114
Consensus,8,8,62,MLP,0.9632309820041669,0.7973730545388494,0.8450941245512839,0.804995150556015,0.8458293076023857,0.004203208014541477,0.15490587544871603,42.98318829999971,0.0019182361803732808
Consensus,8,8,72,DT,0.9623739721719019,0.8080707785900227,0.862114079218653,0.8131993655961709,0.8485957559466154,0.0038723375719237605,0.13788592078134698,0.053484100000787294,5.307994775459719e-05
Consensus,8,8,72,RF,0.9700856872490946,0.8055744622916278,0.8534285629169116,0.8159240133328745,0.8485009477311258,0.0031254868485671703,0.14657143708308848,1.2066231999997399,0.002718202669091159
Consensus,8,8,72,XGB,0.9649573623874316,0.8068537294425671,0.8550541578820626,0.81270342881414,0.8514220298847455,0.003634758975721393,0.1449458421179374,1.692197500000475,0.0010549344675889279
Consensus,8,8,72,LGBM,0.9624426428315385,0.8077004208321326,0.8616314582728177,0.8129184864492908,0.8517604669096663,0.0038666544952052663,0.13836854172718221,1.1846021000001201,0.002967786593565567
Consensus,8,8,72,KNN,0.7620589111854891,0.7317915487589552,0.6951947882399988,0.5954929750731671,0.574241613681618,0.0240969970825962,0.3048052117600012,0.14266910000060307,0.1025935812161015
Consensus,8,8,72,MLP,0.9632721843999489,0.7971997628771026,0.8449872990902257,0.8050750477734535,0.8441909632482018,0.004200339975483502,0.15501270090977415,40.013363500000196,0.0015003158850347175
Consensus,8,8,82,DT,0.9619839228251659,0.807886017359641,0.8617779485939788,0.8128334935498375,0.8480061579975331,0.003911897840807475,0.138222051406021,0.05402030000004743,5.2400245566246306e-05
Consensus,8,8,82,RF,0.9701186491657201,0.8088401681715526,0.8535452334131801,0.8173537366211361,0.8485200261951971,0.0031223235338983715,0.14645476658682002,1.209422099999756,0.0027337557494514545
