method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
AutoEncoder,8,8,82,KNN,0.963358709431091,0.8371647947764795,0.7763135448413467,0.7572930102107782,0.7312825336826004,0.003929199604206067,0.2236864551586532,0.19330440000339877,0.027526113529080444
AutoEncoder,8,8,82,MLP,0.9930422887656174,0.8629870692283668,0.8945584651329179,0.8740536821841586,0.88975347654854,0.0007399227951626474,0.10544153486708208,34.20856020000065,0.0009483626854671928
AutoEncoder,16,16,42,DT,0.994189088781549,0.8962630839675467,0.8985127545778251,0.8927293266385276,0.8973741569471052,0.0005977853315516999,0.1014872454221748,0.8331722999937483,7.225581742750331e-05
AutoEncoder,16,16,42,RF,0.9943662590834115,0.8901082826010438,0.8978519398886184,0.8904173452351671,0.8984796343806574,0.0005802263226720762,0.10214806011138158,2.947382699996524,0.003463344975303761
AutoEncoder,16,16,42,XGB,0.9940847093789014,0.8943742251419179,0.8983149299014125,0.8917684343351864,0.8992543960504105,0.0006083269764172695,0.10168507009858754,3.2120097000006353,0.001202686533545139
AutoEncoder,16,16,42,LGBM,0.9941547534517307,0.8901820030490984,0.897554702190735,0.8904297987554408,0.8989506492884791,0.0006012845710590793,0.102445297809265,1.972341000000597,0.0031844584563164606
AutoEncoder,16,16,42,KNN,0.9633559626047056,0.8367042848345578,0.7769916835550711,0.7507745343355211,0.7295803049484376,0.0037941815729214167,0.22300831644492894,0.007153500002459623,0.07251587844194259
AutoEncoder,16,16,42,MLP,0.993157655473807,0.8724460082985595,0.8951675113883975,0.8799847988921737,0.8928557204195393,0.0007011383171852655,0.10483248861160252,36.937257199999294,0.0008464925087214364
AutoEncoder,16,16,52,DT,0.9941781014760072,0.8918754569441673,0.8977319475491183,0.8912036775646,0.8967276236153243,0.0006011822077443063,0.10226805245088166,0.7036017999998876,6.731523816252573e-05
AutoEncoder,16,16,52,RF,0.9942550126148002,0.8960540289886388,0.8984413115471799,0.892196318510762,0.8991323615769135,0.0005922856888530972,0.10155868845282004,2.9461618999994243,0.0032397770675686227
AutoEncoder,16,16,52,XGB,0.994147886385767,0.8947300038068597,0.8981163213817686,0.8915354754799626,0.8987167623578992,0.0006020309241823455,0.10188367861823136,3.0202637999973376,0.0012283737551756744
AutoEncoder,16,16,52,LGBM,0.9942426518960655,0.89013726704273,0.8976788240739146,0.8906737597040116,0.8987678197215458,0.0005925724896513865,0.10232117592608536,2.277444799998193,0.0031585859612444605
AutoEncoder,16,16,52,KNN,0.9634218864379568,0.8037321031948643,0.7767335389610134,0.7572659261514786,0.7293366571704301,0.0037887068946706923,0.2232664610389866,0.007306799998332281,0.061329238318774036
AutoEncoder,16,16,52,MLP,0.9934886480532554,0.8744527160063764,0.8956866313282077,0.8797483266137869,0.8940083122300176,0.0006680013485579551,0.10431336867179217,19.97125280000182,0.0011749637762310567
AutoEncoder,16,16,62,DT,0.9938951783583043,0.8921386752441508,0.8977465060776757,0.8915000427641646,0.8958727082322593,0.000630291868484587,0.10225349392232426,0.555988600004639,6.036700347427843e-05
AutoEncoder,16,16,62,RF,0.9941945824343199,0.8923830633861145,0.8980094999144683,0.8911358256960735,0.8987932004069308,0.0005986365190187671,0.10199050008553172,2.613351200001489,0.0028426896649276024
AutoEncoder,16,16,62,XGB,0.9939871970422174,0.8958603656762618,0.898512517305997,0.893052593926891,0.8989306816771314,0.0006180354002958628,0.10148748269400312,2.6436940999992657,0.0010735810238215332
AutoEncoder,16,16,62,LGBM,0.9926961886410488,0.8738797777477348,0.8191612277607451,0.8173422108894879,0.8981508166307284,0.0007483871237574577,0.18083877223925482,1.4570216999927652,0.0027962787369565805
